symbol,name
XIH,Xilam Animation S.A.
XII,Numeral Limited
XIL,Xilam Animation S.A.
XIM,"LiveRamp Holdings, Inc."
XIM,"LiveRamp Holdings, Inc."
XIM,Ximen Mining Corp.
XIM,"LiveRamp Holdings, Inc."
XIM,"LiveRamp Holdings, Inc."
XIM,"LiveRamp Holdings, Inc."
XIN,"Shandong Xinhua Pharmaceutical Co., Ltd."
XIN,"Shandong Xinhua Pharmaceutical Co., Ltd."
XIN,"Shandong Xinhua Pharmaceutical Co., Ltd."
XIN,"Xinyuan Real Estate Co., Ltd. (ADR)"
XINT,Xintela AB
XIOR,Xior Student Housing NV
XIORF,Xior Student Housing N.V.
XISHY,Xinyi Solar Holdings Ltd.
XITO,Xenous Holdings Inc.
XJAN,FT Vest Enhanced Moderate Buffer ETF - January
XJB,Ghy Culture & Media Holding Co Ltd
XJC,Centurion Minerals Ltd.
XJC,Centurion Minerals Ltd.
XJC,Centurion Minerals Ltd.
XJNGF,"Goldwind Science & Technology Co., Ltd."
XKR,Openlane Inc.
XKR,Openlane Inc.
XKR,Openlane Inc.
XKR,Openlane Inc.
XL,Xxl Energy Corp.
XLB,Materials Select Sector SPDR Fund
XLBD,Materials Select Sector SPDR Fund
XLC,Communication Services Select Sector SPDR Fund
XLCD,Communication Services Select Sector SPDR Fund
XLE,Energy Select Sector SPDR Fund
XLEB,SELECT SECTOR SPDR TRUST
XLED,Energy Select Sector SPDR Fund
XLEDB,SELECT SECTOR SPDR
XLEFF,XXL Energy Corp.
XLF,Financial Select Sector USD Inc.
XLFD,Financial Select Sector USD Inc.
XLGS,Leveraged Shares -3X Oil & Gas ETN
XLI,Industrial Select Sector SPDR Fund
XLID,Industrial Select Sector SPDR Fund
XLK,Technology Select Sector SPDR Fund
XLKD,Technology Select Sector SPDR Fund
XLM,Xlmedia PLC
XLMDF,Xlmedia PLC
XLME,21Shares Stellar ETP
XLO,Xilio Therapeutics Inc.
XLP,Consumer Staples Select Sector SPDR Fund
XLPD,Consumer Staples Select Sector SPDR Fund
XLPI,Xcelplus International Inc.
XLRE,Real Estate Select Sector SPDR Fund
XLRED,Real Estate Select Sector SPDR Fund
XLS,Xlife Sciences AG
XLS,Xlife Sciences AG
XLV,Health Care Select Sector SPDR Fund
XLVD,Health Care Select Sector SPDR Fund
XLY,Consumer Discretionary Select Sector SPDR Fund
XLY,Auxly Cannabis Group Inc.
XLYD,Consumer Discretionary Select Sector SPDR Fund
XMADN,BIST Mining Index
XMAG,Defiance Le Cap Ex-MAG 7 ETF
XMF,Sumitomo Mitsui Financial Group Inc.
XMF,Sumitomo Mitsui Financial Group Inc.
XMF,Sumitomo Mitsui Financial Group Inc.
XMF,Sumitomo Mitsui Financial Group Inc.
XMF,Sumitomo Mitsui Financial Group Inc.
XMF,Sumitomo Mitsui Financial Group Inc.
XMFA,Sumitomo Mitsui Financial Group Inc. Sponsored ADR
XMFA,Sumitomo Mitsui Financial Group Inc. Sponsored ADR
XMGA,Amundi MSCI USA Ex-Mega Cap ETF C
XMMRF,Xmreality AB
XMR,Xmreality AB
XMS,Xtant Medical Holdings Inc.
XMS,Xtant Medical Holdings Inc.
XMS,Xtant Medical Holdings Inc.
XMS,Xtant Medical Holdings Inc.
XMS,Xtant Medical Holdings Inc.
XMTR,Xometry Inc.
XNCR,Xencor Inc.
XND,Xander Resources Inc.
XNDA,Xinda International Corp.
XNDRD,Xander Resources Inc.
XNDRF,Xander Resources Inc.
XNEO,Neoenergia S.A.
XNET,Xunlei Limited ADR
XNGIF,Xingda International Holdings Limited
XNGSF,Enn Energy Holdings Ltd.
XNGSY,ENN Energy Holdings Limited Unsponsored ADR
XNNHQ,Xenonics Holdings Inc.
XNOR,Grupo Financiero Banorte S.A.B. de C.V.
XNYIF,Xinyi Solar Holdings Ltd.
XO,Exotic Food Public Company Limited
XOM,Exxon Mobil Corporation
XOM,Exxon Mobil Corporation
XOM,Exxon Mobil Corporation
XOM,Exxon Mobil Corporation
XOM,Exxon Mobil Corporation
XOM,Exxon Mobil Corporation
XOM,Exxon Mobil Corporation
XOMA,XOMA Corporation
XOMAO,XOMA Corporation 8.375% Perpetual Preferred Stock
XOMAP,XOMA Royalty Corporation 8.625% Perpetual Preferred Stock Series A
XOMCL,Exxon Mobil Corporation
XOMD,Exxon Mobil Corporation
XOMDB,EXXON MOBIL CORPORATION CEDEAR 
XONA,Exxon Mobil Corporation
XONA,Exxon Mobil Corporation
XONA,Exxon Mobil Corporation
XONA,Exxon Mobil Corporation
XONA,Exxon Mobil Corporation
XONA,Exxon Mobil Corporation
XONA,Exxon Mobil Corporation
XONI,Xtreme One Entertainment Inc.
XOS,Xos Inc.
XOSWW,Xos Inc. Warrant
XP,Xp Inc.
XP,XP Inc.
XPBR,Petroleo Brasileiro S.A.
XPBRA,Petrobras - Petroleo Brasileiro S.A.
XPC,XP Chemistries AB
XPD,XP INC CED EACH 2 REPR 1
XPDB,Power & Digital Infrastructure Acquisition II Corp.
XPEL,Xpel Inc.
XPER,Xperi Inc.
XPEV,Xpeng Inc.
XPEVN,Xpeng Inc.
XPF,Xp Factory Plc
XPG,Schibsted ASA
XPG,Xspring Capital Public Company Limited
XPG,Schibsted ASA
XPG,Schibsted ASA
XPG,Schibsted ASA
XPG,Schibsted ASA
XPG,Schibsted ASA
XPGB,Schibsted ASA
XPGB,Schibsted ASA
XPH,Amphenol Corporation
XPH,Amphenol Corporation
XPH,Amphenol Corporation
XPH,Amphenol Corporation
XPH,Amphenol Corporation
XPH,Amphenol Corporation
XPIN,Bahana Mutual Fund Pefindo I-Grade
XPK,White Energy Company Limited
XPK,White Energy Company Limited
XPL,Solitario Resources Corp.
XPL,Xplus S.A.
XPLR,Xplore Resources Corp.
XPLRA,Xplora Technologies AS
XPN,XPON TECH FPO
XPN,Xpon Technologies Group Ltd
XPN,Xp Inc.
XPNGF,Xpeng Inc.
XPO,XPO Inc.
XPO,"XPO, Inc."
XPOF,Xponential Fitness Inc.
XPON,Expion360 Inc.
XPP,XP Power Ltd.
XPPE,Xtrackers IE Physical Platinum EUR ETC
XPPLF,Xp Power Ltd.
XPPT,Xtrackers IE Physical Platinum ETC
XPRCF,XPLORE RES CORP
XPRO,Expro Group Holdings N.V.
XPROINDIA,Xpro India Ltd.
XPROINDIA,Xpro India Ltd.
XPS,XPS Pensions Group plc
XPX,Xpel Inc.
XPX,Xpel Inc.
XPX,Xpel Inc.
XPX,Xpel Inc.
XQJ,China Pharma Holdings Inc.
XQN,"Core Molding Technologies, Inc."
XQN,"Core Molding Technologies, Inc."
XRA,XrApplied Technologies Inc.
XRAPF,XrApplied Technologies Inc.
XRAY,Dentsply Sirona Inc.
XRAY,Dentsply Sirona Inc.
XREG,Xr Energy Inc.
XRF,XRF Scientific Limited
XRF,XRF Scientific Ltd.
XRG,xReality Group Limited
XRG,Xreality Group Ltd.
XRI,Xcite Resources Inc.
XRO,Xero Limited
XRO,Xero Limited
XROLF,Xero Ltd.
XROX,Xerox Holdings Corporation CEDAR
XRPW,WisdomTree Physical XRP
XRTX,Xortx Therapeutics Inc.
XRTX,Xortx Therapeutics Inc.
XRX,Xerox Holdings Corporation
XRX,Xerox Holdings Corporation
XRX,Xerox Holdings Corporation
XSA,Xiwang Property Holdings Company Limited
XSA,Xiwang Property Holdings Company Limited
XSC,"Secom Co., Ltd."
XSC,"Secom Co., Ltd."
XSC,"Secom Co., Ltd."
XSC,"Secom Co., Ltd."
XSC,"Secom Co., Ltd."
XSDG,"Samsung SDI Co., Ltd."
XSDG,"Samsung SDI Co., Ltd."
XSDG,"Samsung SDI Co., Ltd."
XSDG,"Samsung SDI Co., Ltd."
XSDG,"Samsung SDI Co., Ltd."
XSDNZ,BIST Denizli Index
XSE,"Seino Holdings Co., Ltd."
XSE,"Seino Holdings Co., Ltd."
XSE,"Seino Holdings Co., Ltd."
XSFA,Seneca Foods Corporation
XSG,"Saibu Gas Holdings Co., Ltd."
XSG,Xeros Technology Group plc
XSI,Sanyo Chemical Industries Ltd.
XSI,Sanyo Chemical Industries Ltd.
XSK,"Sanken Electric Co., Ltd."
XSK,"Sanken Electric Co., Ltd."
XSLE,Xtrackers IE Physical Silver ETC EUR
XSLR,Xtrackers IE Physical Silver ETC
XSNA,Security National Financial Corporation
XSNX,NovAccess Global Inc.
XSP,China SCE Group Holdings Ltd.
XSPC,iShares S&P 500 Index ETF CAD-Hedged
XSPRAY,Xspray Pharma AB
XST,Sanwa Holdings Corporation
XST,Xstate Resources Ltd.
XST,Sanwa Holdings Corporation
XSVT,Xsovt Brands Inc.
XSZ,Shimizu Corporation
XSZ,Shimizu Corporation
XSZ,Shimizu Corporation
XSZ,Shimizu Corporation
XT,iShares Exponential Technologies ETF
XTAAF,X USD Overnight Rate Swap 1C Fund
XTB,X-Trade Brokers Dom Maklerski S.A.
XTC,Exco Technologies Ltd.
XTC,Xtc Lithium Ltd.
XTCL,iShares Exponential Technologies ETF
XTCYD,Pegasus Mercantile Inc.
XTCYF,XTACY THERAPEUTICS CORP
XTE,XTEK Ltd
XTEPY,Xtep International Holdings Ltd. - Unsponsored ADR
XTERF,Olive Resource Capital Inc.
XTG,Talgo S.A.
XTG,Xtra-Gold Resources Corp.
XTG,Talgo S.A.
XTG,Talgo S.A.
XTG,Talgo S.A.
XTG,Talgo S.A.
XTGLOBAL,Xtglobal Ltd.
XTGLOBAL,Xtglobal Ltd.
XTGRF,Xtra-Gold Resources Corp.
XTIA,XTI Aerospace Inc.
XTKG,"X3 Holdings Co., Ltd."
XTLB,XTL Biopharmaceuticals Ltd.
XTLB,XTL Biopharmaceuticals Ltd.
XTM,Transition Metals Corp.
XTMIF,XTM Inc.
XTNT,Xtant Medical Holdings Inc.
XTP,Sino AG
XTP,Sino AG
XTP,XTPL S.A.
XTP,Sino AG
XTP,Sino AG
XTP,Sino AG
XTP,Sino AG
XTPEF,Xtep International Holdings Limited
XTPT,Xtra Energy Corp.
XTR,Xtract Resources Plc
XTRA,Xtract One Technologies Inc.
XTRAF,Xtract One Technologies Inc.
XTRM,Extreme Biodiesel Inc.
XTRRF,Comet Lithium Corp.
XTRX,Adastra Holdings Ltd.
XTTXF,XTRACKERS (IE) PLC
XTXXD,Adastra Holdings Ltd.
XTXXF,Adastra Holdings Ltd.
XTY,Carpenter Technology Corporation
XTY,Carpenter Technology Corporation
XTY,Carpenter Technology Corporation
XTY,Carpenter Technology Corporation
XTZA,TV Azteca S.A.B. de C.V.
XUN,Shun Tak Holdings Ltd.
XUN,Shun Tak Holdings Ltd.
XUN,Shun Tak Holdings Ltd.
XUN,Shun Tak Holdings Ltd.
XUP,Genfit S.A.
XUP,Genfit S.A.
XUP,Genfit S.A.
XUP,Genfit S.A.
XUP,Genfit S.A.
XUPB,Genfit S.A. ADR
XUPB,Genfit S.A. ADR
XUPB,Genfit S.A. ADR
XUPB,Genfit S.A. ADR
XUSC,iShares S&P 500 3% Cap Index ETF
XUSF,iShares S&P U.S. Financials ETF
XUSI,Usinas Siderúrgicas de Minas Gerais S.A. - Preferred A
XUSIO,Usinas Siderúrgicas de Minas Gerais S.A.
XUSS,United States Steel Corporation
XVALO,Vale S.A.
XVG,Aedge Group Ltd
XVIPF,Xvivo Perfusion AB
XVIVO,Xvivo Perfusion AB
XVOLB,Volcan Compañía Minera S.A.A.
XWA,AEM Holdings Ltd.
XWEL,Xwell Inc.
XWUS,Xtrackers MSCI World Utilities UCITS ETF 1C
XX,Avante Corp
XXAAU,AEI Income & Growth Fund 21 L.P.
XXBT,Galaxy Physical Bitcoin ETF
XXBU,Galaxy Physical Bitcoin ETF
XXFPL,FFP Partners L.P.
XXH,SSH Communications Security Oyj
XXH,SSH Communications Security Oyj
XXH,SSH Communications Security Oyj
XXII,22nd Century Group Inc.
XXIX,XXIX METAL CORP
XXL,XXL ASA
XXLLY,XXL ASA
XXLT,XXL TR
XXMMF,Ximen Mining Corp.
XXT,Eagle Football Group
XXT,Eagle Football Group
XXT,Eagle Football Group
XXT,Eagle Football Group
XXT,Eagle Football Group
XXY,Cross Country Healthcare Inc.
XXY,Cross Country Healthcare Inc.
XXY,Cross Country Healthcare Inc.
XXY,Cross Country Healthcare Inc.
XXY,Cross Country Healthcare Inc.
XYD,Minco Silver Corporation
XYD,Minco Silver Corporation
XYD,Minco Silver Corporation
XYD,Minco Silver Corporation
XYD,Minco Silver Corporation
XYF,X Financial
XYIGF,Xinyi Glass Holdings Limited
XYIGY,Xinyi Glass Holdings Limited Sponsored ADR
XYL,Xylem Inc.
XYL,Xylem Inc.
XYL,Xylem Inc.
XYLB,XY Labs Inc.
XYLD,Global X S&P 500 Covered Call ETF
XYLEK,Interwood-Xylemboria Atene
XYLEP,Xylem S.A. Preferred
XYLO,Xylo Technologies Ltd Depositary Receipt
XYNH,Xynergy Holdings Inc.
XYTA,China Huarong Energy Co. Ltd.
XYTA,China Huarong Energy Co. Ltd.
XYUA,Hengdeli Holdings Ltd.
XYUA,Hengdeli Holdings Ltd.
XYUA,Hengdeli Holdings Ltd.
XYZ,"Block, Inc."
XYZ,Block Inc
XYZ,RSXYZ Public Company Limited
XYZ,"Block, Inc."
XYZ,Block Inc
XYZ,Block Inc.
XYZD,BLOCK INC CEDEAR EACH REPR 1 AD
XZF,Polar Capital Holdings Plc
XZF,Polar Capital Holdings Plc
XZF,Polar Capital Holdings Plc
XZF,Polar Capital Holdings Plc
XZJCF,Mitsui Mining & Smelter Co.
XZL,Acrophyte Hospitality Trust
Y,Yellow Pages Limited
YAAA,"Canadian Tire Corporation, Limited"
YAAA,"Canadian Tire Corporation, Limited"
YAAA,"Canadian Tire Corporation, Limited"
YAAA,"Canadian Tire Corporation, Limited"
YAAA,"Canadian Tire Corporation, Limited"
YAAC,Ya'acobi Brothers Group Ltd.
YAANENT,Yaan Enterprises Ltd.
YAARI,Yaari Digital Integrated Services Ltd.
YAARI,Yaari Digital Integrated Services Ltd.
YAAS,Youxin Technology Ltd.
YAB,Global UAV Technologies Ltd.
YAB,Global UAV Technologies Ltd.
YAB,Global UAV Technologies Ltd.
YABA,JaBa I Inversiones Inmobiliarias S.A.
YACAF,Yancoal Australia Ltd.
YACHT,Ferretti S.p.A.
YACO,Yacobi Brothers Group (YSB) Ltd
YADGF,Yadea Group Holdings Ltd.
YADR,Adriano Care SOCIMI S.A.
YADV,Advero Properties Socimi S.A.
YAGOY,Yageo Corporation Sponsored GDR
YAHOF,LY Corporation
YAHOY,Z Holdings Corporation ADR
YAHSAT,Al Yah Satellite Communications Company PJSC
YAJ,Kairos Minerals Ltd.
YAJ,Kairos Minerals Ltd.
YAJ,Kairos Minerals Ltd.
YAK,Mongolia Growth Group Ltd.
YAK,Nexus Minerals Ltd.
YAK,Nexus Minerals Ltd.
YAK,Nexus Minerals Ltd.
YAKG,Yakutsk Fuel and Energy Company PJSC
YAL,Yancoal Australia Ltd
YAL,Yancoal Australia Ltd.
YALA,Yalla Group Ltd.
YALCO,Yalco S.A.
YAMCF,Yamaha Corporation
YAMCY,Yamaha Corporation Sponsored ADR
YAMHF,"Yamaha Motor Co., Ltd."
YAML,"AM Locales Property SOCIMI, S.A."
YAMNF,Ya-Man Ltd.
YAMNINV,Yamini Investments Ltd.
YAMZ,Amazon Yield Shares Purpose
YAN,Neptis S.A.
YAPRK,Yaprak Süt ve Besi Çiftlikleri A.Ş.
YAPS,Albirana Properties Socimi S.A.
YAR,Yara International ASA
YAR,Yari Minerals Ltd.
YAR,YARIMINERA FPO
YAR,Americold Realty Trust
YAR,Americold Realty Trust
YAR,Americold Realty Trust
YARIY,Yara International ASA - ADR
YARNPP,Yarn Syndicate Limited
YARNSYN,Yarn Syndicate Ltd.
YARO,Yara International
YARP,Arrienda Rental Properties Inc.
YASHCHEM,Yash Chemex Ltd.
YASHHV,Yash High Voltage Ltd.
YASHINNO,Yash Innoventures Ltd.
YASHMGM,Yash Management & Satellite Ltd.
YASHO,Yasho Industries Ltd.
YASHO,Yasho Industries Ltd.
YASHRAJC,Yashraj Containeurs Ltd.
YASKF,Yaskawa Electric Corporation
YASKY,Yaskawa Electric Corporation ADR
YASTF,Yash Trading & Finance Ltd
YATAS,Yatas Yatak ve Yorgan Sanayi Ticaret A.S.
YATHARTH,Yatharth Hospital & Trauma Care Services Ltd.
YATHARTH,Yatharth Hospital & Trauma Care Services Ltd.
YATO,Atom Hoteles SOCIMI S.A.
YATRA,Yatra Online Ltd.
YATRA,Yatra Online Ltd.
YATRF,Yamato Holdings Co. Ltd.
YATRY,"Yamato Holdings Co., Ltd. Unsponsored ADR"
YAY,Ths Maple Holdings Ltd.
YAYLA,Yayla Enerji Üretim Turizm ve Ticaret A.Ş.
YAZR,Azaria Rental Socimi S.A.
YBAR,"Barcino Property SOCIMI, S.A."
YBB,Carnavale Resources Ltd
YBB,Carnavale Resources Ltd
YBB,Carnavale Resources Ltd
YBB,Carnavale Resources Ltd
YBCN,Yong Bai Chao New Retail Corporation
YBGJ,Yubo International Biotech Limited
YBOX,Ybox Real Estate Ltd.
YBRD,Y.B Urban Renewal Ltd.
YBTAS,Yibitas Yozgat Isci Birligi A.S.
YBY,Young & Co.'s Brewery PLC
YBY,Young & Co.'s Brewery PLC
YBY,Young & Co.'s Brewery PLC
YCA,Yellow Cake Plc
YCBD,"cbdMD, Inc."
YCC,Atlanticus Holdings Corp.
YCJ,Linas Agro Group AB
YCP,ConocoPhillips
YCP,ConocoPhillips
YCP,ConocoPhillips
YCP,ConocoPhillips
YCP,ConocoPhillips
YCP,ConocoPhillips
YCP,ConocoPhillips
YCPS,Castellana Properties Socimi S.A.
YCQH,YCQH Agricultural Technology Inc.
YCRM,Yuengling's Ice Cream Corporation
YCSH,iShares Euro Cash UCITS ETF
YCSH,iShares Euro Cash UCITS ETF
YCX,"Citizens, Inc."
YDAB,Yue Da International Holdings Limited
YDAB,Yue Da International Holdings Limited
YDOA,Inversiones Doalca Socimi S.A.
YDVL,Yvc Holdings Inc.
YDWAF,Yodogawa Steel Works Ltd.
YDX,Nebius Group N.V.
YDX,Nebius Group N.V.
YEBJ,K.F.W.ANL.V.17/2019
YEBJ,K.F.W.ANL.V.17/2019
YEBJ,K.F.W.ANL.V.17/2019
YEBM,KRED.F.WIED.18/21 NTS NK
YEC,Yaskawa Electric Corporation
YEC,Yaskawa Electric Corporation
YEC,Yaskawa Electric Corporation
YEC,Yaskawa Electric Corporation
YEC,Yaskawa Electric Corporation
YEC,Yaskawa Electric Corporation
YECO,Yulong Eco-Materials Ltd.
YEG,Yorkton Equity Group Inc.
YEIS,Elaia Investment Spain SOCIMI S.A.
YEL,"YELLOW CORP.  DL ,-01"
YEL,Yellow Corporation
YELLQ,Yellow Corp.
YELO,Yelooo Integra Datanet Tbk
YELP,Yelp Inc.
YELP,Yelp Inc.
YELP,Yelp Inc.
YENT,Entrecampos Cuatro Socimi S.A.
YEOTK,Yeo Teknoloji Enerji ve Endüstri A.Ş.
YERBF,Yerbae Brands Corp.
YES,Char Technologies Ltd.
YESBANK,Yes Bank Ltd.
YESBANK,Yes Bank Ltd.
YESD,Yesodot Eitanom Construction Ltd.
YESIL,Yesil Yatirim Holding A.S.
YETI,FNCL Series 2007 Other Floating Rate Instrument
YETI,Yeti Holdings Inc.
YEUR,Euro Cervantes SOCIMI S.A.
YEXT,Yext Inc.
YEXT,Yext Inc.
YFI,Edgewater Wireless Systems Inc.
YFID,Fidere Patrimonio SOCIMI S.A.
YGAV,Gavari Properties SOCIMI S.A.
YGB,Employers Holdings Inc.
YGCS,Galil Capital Real Estate SOCIMI S.A.
YGD,Garuda Indonesia (Persero) Tbk
YGD,Garuda Indonesia (Persero) Tbk
YGD,Garuda Indonesia (Persero) Tbk
YGF,"YanGuFang International Group Co., Ltd."
YGFGF,Yangufang International Group Ltd.
YGG,Yggdrazil Group Public Company Limited
YGGYO,Yeni Gimat Gayrimenkul Yatirim Ortakligi A.S.
YGK,EnviroGold Global Ltd.
YGK,EnviroGold Global Ltd.
YGLD,IncomeShares Gold+ Yield Fund
YGMP,GMP Property SOCIMI S.A.
YGMZ,MingZhu Logistics Holdings Limited
YGOG,Alphabet Yield Shares Purpose
YGOP,Gop Properties SOCIMI S.A.
YGR,Yangarra Resources Ltd.
YGRAF,Yangarra Resources Ltd.
YGT,Gold Terra Resource Corp.
YGTFF,Gold Terra Resource Corp.
YGWAF,Yokogawa Bridge Holdings Corporation
YGXR,$ GSS Energy R1
YGYO,Yesil Gayrimenkul Yatirim Ortakligi A.S.
YHA,Yamaha Corporation
YHA,Yamaha Corporation
YHA,Yamaha Corporation
YHA,Yamaha Corporation
YHA,Yamaha Corporation
YHA,Yamaha Corporation
YHAA,Yamaha Corporation Sponsored ADR
YHAA,Yamaha Corporation Sponsored ADR
YHAA,Yamaha Corporation Sponsored ADR
YHC,LQR House Inc.
YHCR,Home Capital Rentals Socimi S.A.
YHEGF,YH ENTMT GROUP
YHEKF,Yeahka Ltd.
YHGJ,Yunhong Green CTI Ltd.
YHNA,YHN Acquisition I Ltd.
YHNAR,YHN Acquisition I Ltd.
YHNAU,YHN Acquisition I Ltd.
YHNF,M Yochananof & Sons Ltd.
YHSP,Hispanotels Inversiones SOCIMI S.A.
YI,111 Inc.
YIAC,Yiaco Medical Co. KSCC
YIBI,Ibi Lion Socimi S.A.
YIBO,Planet Image International Ltd.
YIBV,"Ibervalles Socimi, S.A."
YIELD,Savelend Group AB
YIGIT,Yigit Aku Malzemeleri Nakliyat ve Sanayi Ticaret A.S.
YIHCF,Yichang HEC Changjiang Pharmaceutical Co. Ltd.
YIKWF,Yik Wo International Holdings Ltd.
YINM,Inmofam 99 Socimi S.A.
YIPCF,Yip's Chemical Holdings Ltd.
YIPI,Yippy Inc.
YIPP,Inhome Prime Properties SOCIMI S.A.
YIPS,Inversa Prime SOCIMI S.A.
YIQG,BARCLAYS BK PREF.SER.1ADR
YIQG,Barclays Bank PLC
YIR,Yihai International Holding Ltd.
YIR,Yihai International Holding Ltd.
YIR,Yihai International Holding Ltd.
YIR,Yihai International Holding Ltd.
YISC,Isc Fresh Water Investment S.A.
YIT,YIT Oyj
YIT,YIT Oyj
YIT,YIT Oyj
YIT,YIT Oyj
YIT,YIT Oyj
YIT,YIT Oyj
YITD,YinHang Internet Technologies Ltd.
YITYY,YIT Oyj Unsponsored American Depositary Receipt
YIZH,Sinopec Oilfield Service Corp.
YIZH,Sinopec Oilfield Service Corp.
YIZH,Sinopec Oilfield Service Corp.
YJ,Yunji Inc.
YJGJ,Yijia Group Corp.
YJSS,JSS Real Estate SOCIMI S.A.
YKBNK,Yapi ve Kredi Bankasi A.S.
YKE,Yokogawa Electric Corporation
YKE,Yokogawa Electric Corporation
YKE,Yokogawa Electric Corporation
YKE,Yokogawa Electric Corporation
YKEN,Yakutskenergo OJSC
YKENP,Yakutskenergo Preferred Stock
YKH,Yakult Honsha Co. Ltd.
YKH,Yakult Honsha Co. Ltd.
YKH,Yakult Honsha Co. Ltd.
YKH,Yakult Honsha Co. Ltd.
YKH,Yakult Honsha Co. Ltd.
YKK,Boreo Oyj
YKK,Boreo Oyj
YKK,Boreo Oyj
YKK,Boreo Oyj
YKLTF,"Yakult Honsha Co., Ltd."
YKLTY,"Yakult Honsha Co., Ltd. - ADR"
YKSLN,Yükselen Çelik Ticaret Ltd. Şti.
YKTS,Ktesios Real Estate SOCIMI S.A.
YKY,Yakkyo S.p.A.
YLD,Lion-OCBC Securities Singapore Dividend Growth Fund
YLDGF,Yanlord Land Group Ltd.
YLDGY,Yanlord Land Group Limited
YLFG,Lafinca Global Assets SOCIMI S.A.
YLG,Yanlord Land Group Ltd.
YLLWF,Yellow Hat Limited
YLLXF,Yellow Cake plc
YLU,Lion-OCBC Securities Singapore Dollar Fixed Income Fund
YLWDF,Yellow Pages Ltd.
YMA,"Yamaha Motor Co., Ltd."
YMA,"Yamaha Motor Co., Ltd."
YMA,"Yamaha Motor Co., Ltd."
YMA,"Yamaha Motor Co., Ltd."
YMA,"Yamaha Motor Co., Ltd."
YMA,"Yamaha Motor Co., Ltd."
YMAB,Y-mAbs Therapeutics Inc.
YMAIF,Yoma Strategic Holdings Ltd.
YMAT,Matritense Real Estate S.A.
YMATF,Azbil Corporation
YMAX,YieldMax Universe Fo in ETFs
YMC,Yukon Metals Corp
YMCOO,YMCOO.BA
YMCQD,YMCQD.BA
YMCQO,SPDR Portfolio S&P 500 High Div
YMCS,Miciso Real Estate SOCIMI S.A.
YMDAF,"Yamada Holdings Co., Ltd."
YME,"Yamada Holdings Co., Ltd."
YME,"Yamada Holdings Co., Ltd."
YME,"Yamada Holdings Co., Ltd."
YME,"Yamada Holdings Co., Ltd."
YMEI,Mercal Inmuebles Socimi S.A.
YMET,Meta Yield Shares Purpose ETF
YMFCF,Yamashin-Filter Corp.
YMHAY,"Yamaha Motor Co., Ltd."
YMHRE,Millennium Hospitality Real Estate Socimi S.A.
YMI,Yellow Pages Limited
YMIB,Mistral Iberia Real Estate SOCIMI S.A.
YMIL,Milepro Logistica Ultima Mile S.A.
YMK,Azbil Corporation
YMK,Azbil Corporation
YMM,Full Truck Alliance Co. Ltd.
YMMCF,Yukon Metals Corporation
YMPI,Mistral Patrimonio Inmobiliario S.A.
YMRE,Meridia Real Estate III Socimi S.A.
YMSF,Incomeshare MS Options ETF
YMTKF,"Yamato Kogyo Co., Ltd."
YMZBY,"Yamazaki Baking Co., Ltd."
YNAJF,Yantai North Andre Juice Co. Ltd.
YNDX,Yandex NV
YNGA,Young & Co.'s Brewery PLC
YNGFF,Veris Gold Corp
YNGN,Young & Co.'s Brewery PLC
YNNHF,Yihai International Holding Ltd.
YNOYF,"Yoshinoya Holdings Co., Ltd."
YNPC,NextPoint Capital Socimi S.A.
YNUM,Numulae Gestion de Servicios Socimi S.A.
YNV,Ynvisible Interactive Inc.
YNVD,NVIDIA NVDA Yield Shares Pure
YNVYF,Ynvisible Interactive Inc.
YOC,Yoc AG
YOC,Yoc AG
YOC,Yoc AG
YOC,Yoc AG
YOC,Yoc AG
YOE,Pieno Zvaigzdes
YOE,Pieno Zvaigzdes
YOGI,Yogi Ltd.
YOGISUNG,Yogi Infra Projects Ltd.
YOII,Asuransi Digital Bersama Tbk
YOJ,Ly Corporation
YOJ,Ly Corporation
YOJ,Yojee Ltd.
YOJ,Ly Corporation
YOJ,Ly Corporation
YOJ,Yojee Limited
YOJ,Ly Corporation
YOKE,YOKE Core ETF
YOKEF,Yokogawa Electric Corporation
YOKEY,Yokogawa Electric Corporation - Unsponsored ADR
YOL,Yolo S.A.
YOLO,Yolo Group S.p.A.
YONG,Yong Concrete Public Company Limited
YONGA,Yonga Mobilya Sanayi ve Ticaret A.Ş.
YONXF,"Yonex Co., Ltd."
YOO,Yangaroo Inc.
YOOIF,Yangaroo Inc.
YORE,"Olimpo Real Estate Socimi, S.A."
YORK,York Harbour Metals Inc.
YORK,York Harbour Metals Inc.
YORKEXP,York Exports Ltd.
YORKF,York Harbour Metals Inc.
YORUF,"Yokohama Rubber Co., Ltd."
YORUY,"Yokohama Rubber Co., Ltd."
YORW,York Water Company
YOS,Yoshi S.A.
YOSH,Yoshiharu Global Co.
YOTA,Yotta Acquisition Corp
YOTAR,Yotta Acquisition Corp.
YOTAU,Yotta Acquisition Corp.
YOTAW,Yotta Acquisition Corporation
YOU,Clear Secure Inc.
YOU,About You Holding SE
YOU,About You Holding SE
YOU,About You Holding SE
YOU,YouGov Plc
YOU,About You Holding SE
YOU,About You Holding SE
YOU,About You Holding SE
YOUNI,Younited Financial Inc.
YOURF,Yourway Cannabis Brands Inc.
YOUS,Yousaf Weaving Mills Ltd
YOW,Yowie Group Ltd.
YOW,Yowie Group Limited
YOYO,OrderYOYO ApS
YPARK,Inmobiliaria Park Rose Ibero S.A.
